timestamp,open,high,low,close,volume,turnover,timestamp_string
1615766400000,1850.35,1894.3,1736.4,1794.7,121382.6,217845352.2199999988,15.03.2021 00:00
1615852800000,1794.7,1819,1712.4,1806.5,68841.56,124362278.1400000006,16.03.2021 00:00
1615939200000,1806.5,1840.65,1742.5,1825,67737.22,123620426.5,17.03.2021 00:00
1616025600000,1825,1852,1759.45,1778,64974.77,115525141.0600000024,18.03.2021 00:00
1616112000000,1778,1843.35,1733.95,1811.4,62803.92,113763020.6879999936,19.03.2021 00:00
1616198400000,1811.4,1872.65,1802.6,1806.85,56768.73,102572579.8005000055,20.03.2021 00:00
1616284800000,1806.85,1817.75,1747.1,1784.8,52124.7,93032164.5600000024,21.03.2021 00:00
1616371200000,1784.8,1808.2,1654.45,1682.1,72366.63,121727908.3229999989,22.03.2021 00:00
1616457600000,1682.1,1721.15,1653.75,1670.25,54421.81,90898028.1525000036,23.03.2021 00:00
1616544000000,1670.25,1741.5,1544.7,1581.9,110838.94,175336119.1859999895,24.03.2021 00:00
1616630400000,1581.9,1621.35,1549.55,1588.45,58498.59,92922085.2855000049,25.03.2021 00:00
1616716800000,1588.45,1701.2,1588.05,1699.3,56947.95,96771651.4350000024,26.03.2021 00:00
1616803200000,1699.3,1733.8,1668.45,1713.75,41451.78,71037987.974999994,27.03.2021 00:00
1616889600000,1713.75,1726.7,1662.85,1687.9,28659.35,48374116.8650000021,28.03.2021 00:00
1616976000000,1687.9,1842.7,1679.95,1818.3,71147.79,129368026.5569999963,29.03.2021 00:00
1617062400000,1818.3,1862.9,1789.45,1842.4,54412.98,100250474.3519999981,30.03.2021 00:00
1617148800000,1842.4,1951.3,1772.25,1921,116933.25,224628773.25,31.03.2021 00:00
1617235200000,1921,1988.4,1884.55,1968.2,111691.97,219832135.3540000021,01.04.2021 00:00
1617321600000,1968.2,2147,1950.05,2136.65,167197.44,357242410.175999999,02.04.2021 00:00
1617408000000,2136.65,2141.15,2004.2,2013.2,141283.55,284432042.8600000143,03.04.2021 00:00
1617494400000,2013.2,2092.6,1981,2076.8,92984.8,193110832.6399999857,04.04.2021 00:00
1617580800000,2076.8,2134.95,2002,2107.6,110826.89,233578753.3639999926,05.04.2021 00:00
1617667200000,2107.6,2157.5,2045.35,2112.85,113282.02,239347915.9569999874,06.04.2021 00:00
1617753600000,2112.85,2130.95,1932,1965,149368.79,293509672.3500000238,07.04.2021 00:00
1617840000000,1965,2085.25,1949.15,2081.7,70562.52,146889997.8840000033,08.04.2021 00:00
1617926400000,2081.7,2103.45,2051.3,2068.25,50045,103505571.25,09.04.2021 00:00
1618012800000,2068.25,2210.15,2060.1,2134.65,97165.82,207415017.6629999876,10.04.2021 00:00
1618099200000,2134.65,2169.7,2115.4,2153.8,45461.86,97915754.0680000037,11.04.2021 00:00
1618185600000,2153.8,2207.55,2102.1,2138.6,71480.07,152867277.7019999921,12.04.2021 00:00
1618272000000,2138.6,2321.45,2136.85,2301.5,100763.39,231906942.0850000083,13.04.2021 00:00
1618358400000,2301.5,2446.85,2286.3,2434.65,133274.92,324477783.9779999852,14.04.2021 00:00
1618444800000,2434.65,2546,2402,2517.8,104764.74,263776662.3720000088,15.04.2021 00:00
1618531200000,2517.8,2549.65,2300.1,2426.25,133563.42,324058247.7749999762,16.04.2021 00:00
1618617600000,2426.25,2495.8,2312.25,2319.75,85642.45,198669073.3874999881,17.04.2021 00:00
